日期,收盘,涨跌幅,成交量,成交额,PBR,時価総額,営業利益率,ROE,配当利回り,EPS,开盘,最高,最低
2024-03-05,1149.444580078125,-0.6435837253952692,25300,29080947.87597656,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-06,1157.8209228515625,0.7287295898048551,31000,35892448.60839844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-07,1154.09814453125,-0.3215331703579682,27400,31622289.16015625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-08,1168.98974609375,1.290323672476612,66400,77620919.140625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-11,1145.7215576171875,-1.990452743859783,43600,49953459.912109375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-12,1152.2366943359375,0.5686492215700056,30300,34912771.838378906,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-13,1148.5137939453125,-0.3231020509002813,19400,22281167.602539062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-14,1166.197509765625,1.5397042607182332,37000,43149307.861328125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-15,1159.6824951171875,-0.5586544812419381,33200,38501458.83789063,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-18,1159.6824951171875,0.0,56500,65522060.97412109,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-19,1166.197509765625,0.561792962803942,36000,41983110.3515625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-21,1168.98974609375,0.2394308258029331,69200,80894090.4296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-22,1173.643310546875,0.3980842833459563,57700,67719219.01855469,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-25,1162.4747314453125,-0.951616134237443,62300,72422175.76904297,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-26,1163.4052734375,0.0800483629463943,32100,37345309.27734375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-27,1173.643310546875,0.880006077256712,116400,136612081.34765625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-28,1148.1497802734375,-2.1721702023384304,69400,79681594.75097656,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-03-29,1153.8150634765625,0.4934271904642795,21200,24460879.345703125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-01,1124.5447998046875,-2.5368245396000244,32900,36997523.91357422,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-02,1095.2744140625,-2.6028652435430955,43000,47096799.8046875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-03,1097.1629638671875,0.1724270904569502,30400,33353754.1015625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-04,1098.1070556640625,0.0860484566073349,28000,30746997.55859375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-05,1106.6048583984375,0.773859223519513,22500,24898609.313964844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-08,1103.7723388671875,-0.2559648559061434,15100,16666962.316894531,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-09,1102.828125,-0.0855442588964083,9400,10366584.375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-10,1101.8837890625,-0.0856285685949531,7200,7933563.28125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-11,1097.1629638671875,-0.4284322214531455,15600,17115742.236328125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-12,1099.0513916015625,0.1721191652075848,18400,20222545.60546875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-15,1086.7767333984375,-1.1168411501884412,14600,15866940.307617188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-16,1072.6136474609375,-1.303219465622063,28700,30784011.682128903,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-17,1061.283203125,-1.0563397512942885,19200,20376637.5,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-18,1075.4462890625,1.334524648632529,20400,21939104.296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-19,1051.8411865234375,-2.1949122684350675,33800,35552232.10449219,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-22,1062.2274169921875,0.9874333313642848,13000,13808956.420898438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-23,1072.6136474609375,0.977778421325226,6400,6864727.34375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-24,1076.3905029296875,0.3521170439785503,12400,13347242.236328123,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-25,1066.0042724609375,-0.964912867633172,11700,12472249.987792969,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-26,1075.4462890625,0.8857390955633759,18800,20218390.234375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-04-30,1085.8323974609375,0.965748685365897,20000,21716647.94921875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-01,1087.7208251953125,0.1739152136914334,13400,14575459.057617188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-02,1082.9998779296875,-0.434021961910791,10100,10938298.767089844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-07,1091.4976806640625,0.7846540805359847,10100,11024126.574707031,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-08,1082.0556640625,-0.8650514580862856,11200,12119023.4375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-09,1100.9398193359375,1.7452110737573578,12900,14202123.669433594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-10,1112.2701416015625,1.0291500104391949,20200,22467856.86035156,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-13,1116.9912109375,0.4244534811605804,20400,22786620.703125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-14,1167.97802734375,4.564656902130526,81200,94839815.8203125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-15,1168.9222412109375,0.0808417491667157,20200,23612229.272460938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-16,1146.2613525390625,-1.938613867796679,18600,21320461.15722656,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-17,1164.201171875,1.5650723367929498,15500,18045118.1640625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-20,1191.5831298828125,2.351995399876849,40800,48616591.69921875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-21,1185.9178466796875,-0.4754417095248819,13800,16365666.284179688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-22,1191.5831298828125,0.4777129561703175,28300,33721802.575683594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-23,1191.5831298828125,0.0,8200,9770981.665039062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-24,1183.0853271484375,-0.713152319906607,9900,11712544.738769531,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-27,1188.75048828125,0.4788463691344224,9500,11293129.638671877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-28,1176.4759521484375,-1.0325578204859132,11500,13529473.449707031,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-29,1143.4287109375,-2.80900269577018,18100,20696059.66796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-30,1163.257080078125,1.734115030605432,19400,22567187.353515625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-05-31,1180.2528076171875,1.4610465588501764,30800,36351786.474609375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-03,1189.6947021484375,0.799989160823289,17300,20581718.34716797,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-04,1187.8062744140625,-0.1587321294248656,15200,18054655.37109375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-05,1166.0897216796875,-1.8282907913655944,17200,20056743.212890625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-06,1154.75927734375,-0.9716614532556456,16500,19053528.076171875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-07,1163.257080078125,0.735893869926052,7300,8491776.684570312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-10,1183.0853271484375,1.7045455737936033,22600,26737728.393554688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-11,1181.1968994140625,-0.1596188956993205,15000,17717953.491210938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-12,1184.9736328125,0.3197378354371727,14400,17063620.3125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-13,1165.1455078125,-1.6732967258468512,13600,15845978.90625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-14,1189.6947021484375,2.1069638230874155,32800,39021986.23046875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-17,1183.0853271484375,-0.5555521923451767,19500,23070163.87939453,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-18,1195.35986328125,1.0375021861185107,27600,32991932.2265625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-19,1211.411376953125,1.3428185239392043,16900,20472852.27050781,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-20,1187.8062744140625,-1.9485620647242683,26200,31120524.38964844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-21,1199.13671875,0.9538966563825246,14800,17747223.4375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-24,1217.07666015625,1.4960713925056712,22700,27627640.185546875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-25,1238.793212890625,1.784320860412114,32800,40632417.3828125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-26,1258.6214599609375,1.6006099213318192,31400,39520713.84277344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-27,1275.6170654296875,1.3503349505321172,49700,63398168.15185547,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-06-28,1245.402587890625,-2.368616598029349,44700,55669495.67871094,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-01,1236.90478515625,-0.6823337944694585,25900,32035833.935546875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-02,1233.1280517578125,-0.3053374393697128,20600,25402437.866210938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-03,1231.23974609375,-0.1531313525282907,29800,36690944.43359375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-04,1239.7374267578125,0.6901727052771367,26400,32729068.06640625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-05,1225.5743408203125,-1.1424262615463363,39600,48532743.896484375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-08,1215.1881103515625,-0.8474582179811452,16700,20293641.442871094,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-09,1219.9091796875,0.388505227768543,19200,23422256.25,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-10,1215.1881103515625,-0.3870017059095287,27200,33053116.6015625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-11,1225.5743408203125,0.8547014557067412,22100,27085192.932128903,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-12,1235.9605712890625,0.8474582179811563,15600,19280984.91210937,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-16,1235.0164794921875,-0.0763852681716525,20000,24700329.58984375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-17,1242.5701904296875,0.6116283517614285,21300,26466745.056152344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-18,1234.0721435546875,-0.6839087997162818,9500,11723685.363769531,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-19,1230.29541015625,-0.3060382991515231,8800,10826599.609375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-22,1205.7462158203125,-1.9953902236227727,34400,41477669.82421875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-23,1220.8533935546875,1.25293179743442,6800,8301803.076171875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-24,1197.248291015625,-1.933491987136382,20800,24902764.453125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-25,1185.9178466796875,-0.9463738157709845,27300,32375557.21435547,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-26,1173.643310546875,-1.0350241517301129,29200,34270384.66796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-29,1194.4156494140625,1.7699022079807447,17300,20663390.73486328,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-30,1206.6903076171875,1.0276705775871695,30800,37166061.474609375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-07-31,1224.630126953125,1.486696232056639,29900,36616440.79589844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-01,1182.14111328125,-3.469538494662672,34400,40665654.296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-02,1123.6005859375,-4.952076083477042,44500,50000226.07421875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-05,1021.6267700195312,-9.075628581386397,65600,67018716.11328125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-06,1111.325927734375,8.780032037837948,45200,50231931.93359375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-07,1115.102783203125,0.3398512870521841,29100,32449490.991210938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-08,1098.1070556640625,-1.5241399981302473,24300,26684001.45263672,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-09,1106.6048583984375,0.773859223519513,38900,43046928.99169922,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-13,1143.4287109375,3.327642406374109,17800,20353031.0546875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-14,1154.75927734375,0.9909289750963168,15700,18129720.654296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-15,1150.982421875,-0.3270686404388767,16700,19221406.4453125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-16,1179.3084716796875,2.4610323551721214,18400,21699275.87890625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-19,1150.982421875,-2.401920318976658,17600,20257290.625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-20,1161.36865234375,0.902379590804725,20500,23808057.373046875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-21,1153.8150634765625,-0.6504040600668559,11800,13615017.749023438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-22,1179.3084716796875,2.209488245569502,11800,13915839.965820312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-23,1177.4200439453125,-0.1601300914666814,13100,15424202.575683594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-26,1170.8106689453125,-0.5613438495452483,9600,11239782.421875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-27,1180.2528076171875,0.806461618630494,15700,18529969.079589844,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-28,1180.2528076171875,0.0,8800,10386224.70703125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-29,1184.0294189453125,0.3199832530582647,14000,16576411.865234377,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-08-30,1175.53173828125,-0.7176916830015867,20400,23980847.4609375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-02,1167.97802734375,-0.6425782215412013,20300,23709953.955078125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-03,1179.3084716796875,0.9700905385785052,10000,11793084.716796877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-04,1153.8150634765625,-2.1617251817766414,24100,27806943.02978516,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-05,1151.9266357421875,-0.1636681470152612,13800,15896587.573242188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-06,1161.36865234375,0.8196716968419615,23300,27059889.59960937,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-09,1170.8106689453125,0.8130077028088989,20700,24235780.84716797,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-10,1167.0338134765625,-0.3225846474522065,12000,14004405.76171875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-11,1144.373046875,-1.941740362608401,23100,26435017.3828125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-12,1180.2528076171875,3.1353203258470907,27100,31984851.08642578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-13,1166.0897216796875,-1.2000044266866738,27200,31717640.4296875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-17,1180.2528076171875,1.214579433656171,22700,26791738.73291016,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-18,1182.14111328125,0.1599916265291323,19600,23169965.8203125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-19,1195.35986328125,1.1182040664594606,33300,39805483.447265625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-20,1185.9178466796875,-0.7898890444292039,34500,40914165.71044922,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-24,1193.4715576171875,0.6369506082271048,20500,24466166.931152344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-25,1199.13671875,0.4746791908575742,24000,28779281.25,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-26,1224.630126953125,2.125980115903703,58600,71763325.43945312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-27,1225.59375,0.078686864357369,41300,50617021.875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-09-30,1199.5787353515625,-2.1226458317397223,29400,35267614.81933594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-01,1223.6666259765625,2.008029145159917,17400,21291799.291992188,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-02,1228.4842529296875,0.3937042043032024,25800,31694893.725585938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-03,1242.93701171875,1.1764708220390665,14500,18022586.669921875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-04,1255.462646484375,1.0077449337762,15800,19836309.814453125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-07,1267.988525390625,0.9977102019981032,25800,32714103.955078125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-08,1255.462646484375,-0.9878542790748956,9700,12177987.670898438,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-09,1259.3167724609375,0.306988502394323,12400,15615527.978515623,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-10,1245.8275146484375,-1.0711568453217302,9000,11212447.631835938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-11,1250.64501953125,0.3866911611895229,14900,18634610.791015625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-15,1269.91552734375,1.5408455246335828,10200,12953138.37890625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-16,1263.1708984375,-0.5311084683213174,16000,20210734.375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-17,1263.1708984375,0.0,7700,9726415.91796875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-18,1258.353271484375,-0.3813915408504287,6200,7801790.283203125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-21,1269.91552734375,0.918840211360994,16800,21334580.859375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-22,1246.7911376953125,-1.8209392003266656,16400,20447374.658203125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-23,1241.0098876953125,-0.4636903347489784,8100,10052180.090332031,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-24,1236.1923828125,-0.3881923045560231,18000,22251462.890625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-25,1209.2138671875,-2.182388113702849,12000,14510566.40625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-28,1231.374755859375,1.8326690813940785,9700,11944335.131835938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-29,1243.9005126953125,1.0172172830679616,9600,11941444.921875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-30,1239.0830078125,-0.3872902079904983,49500,61334608.88671875,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-10-31,1253.5357666015625,1.166407633543276,17500,21936875.915527344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-01,1236.1923828125,-1.383557154981052,17800,22004224.4140625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-05,1217.8856201171875,-1.480899166654159,19400,23626981.03027344,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-06,1226.55712890625,0.7120133981242116,15400,18888979.78515625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-07,1223.6666259765625,-0.2356598695296807,23400,28633799.04785156,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-08,1241.0098876953125,1.4173191742407054,12800,15884926.5625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-11,1242.93701171875,0.155286758191453,12600,15661006.34765625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-12,1238.119384765625,-0.3876002490635577,20200,25010011.572265625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-13,1230.4112548828125,-0.6225675793188223,17700,21778279.21142578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-14,1210.1773681640625,-1.6444816022653463,11300,13675004.260253906,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-15,1207.286865234375,-0.2388495278235591,9400,11348496.533203123,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-18,1200.542236328125,-0.558660008691525,15700,18848513.11035156,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-19,1204.3963623046875,0.3210321019900375,11000,13248359.985351562,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-20,1223.6666259765625,1.5999935133480525,15600,19089199.36523437,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-21,1213.0679931640625,-0.8661372785289112,12100,14678122.717285156,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-22,1224.630126953125,0.9531315519177852,9300,11389060.180664062,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-25,1207.286865234375,-1.4162040715019808,15700,18954403.784179688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-26,1201.5057373046875,-0.4788528804680725,11300,13577014.831542969,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-27,1190.906982421875,-0.8821227026837519,13500,16077244.262695312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-28,1215.95849609375,2.103565941055208,17900,21765657.080078125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-11-29,1197.6517333984375,-1.505541739633609,21800,26108807.788085938,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-02,1200.542236328125,0.2413475344360316,10800,12965856.15234375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-03,1234.265380859375,2.808992762669704,23500,29005236.450195312,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-04,1214.031494140625,-1.6393465321584144,14800,17967666.11328125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-05,1217.8856201171875,0.3174650736133211,21900,26671695.080566406,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-06,1229.4476318359375,0.9493511974989488,10700,13155089.660644531,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-09,1235.2288818359375,0.4702314966735788,18100,22357642.76123047,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-10,1238.119384765625,0.2340054521224654,16500,20428969.84863281,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-11,1238.119384765625,0.0,14700,18200354.956054688,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-12,1256.42626953125,1.4786041629653024,26000,32667083.0078125,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-13,1237.1558837890625,-1.5337458480056188,23500,29073163.26904297,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-16,1225.59375,-0.934573721918608,14200,17403431.25,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-17,1240.04638671875,1.1792355108493302,9100,11284422.119140623,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-18,1237.1558837890625,-0.2330963551561926,4700,5814632.653808594,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-19,1250.64501953125,1.0903343644031338,8700,10880611.669921877,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-20,1254.4991455078125,0.3081710570443929,14000,17562988.037109375,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-23,1259.3167724609375,0.3840279182633299,9100,11459782.629394531,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-24,1258.353271484375,-0.0765098184692392,6100,7675954.956054687,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-25,1260.2802734375,0.153136801627407,11100,13989111.03515625,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
2024-12-26,1271.8424072265625,0.9174255943502184,21300,27090243.27392578,1.217005,29904064512.0,3.993,-1.691,304.0,-23.94,,,
